Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Christopher•Bailey,Christopher•Bailey,"29 May 2000 in Atlanta, Georgia (USA)",,United States,150650,,University of Arkansas,,,,,,
Competed in Olympic Games,Male,Graham•Blanks,Graham•Blanks,"24 April 2002 in Athens, Georgia (USA)",,United States,150659,,,,,,,,
Competed in Olympic Games,Female,Allie•Wilson,Allie•Wilson,"31 March 1996 in Atlanta, Georgia (USA)",,United States,150604,,,,,,,,
Competed in Olympic Games,Female,Jasmine Mari•Jones,Jasmine•Jones,"30 November 2001 in Atlanta, Georgia (USA)",,United States,150621,,,,,,,,
Competed in Olympic Games,Female,Jayden•Ulrich,Jayden•Ulrich,"15 September 2002 in Savannah, Georgia (USA)",,United States,150622,,,,,,,,
Competed in Olympic Games,Male,Anthony•Edwards,Anthony•Edwards,"5 August 2001 in Atlanta, Georgia (USA)",,United States,150899,,"Minnesota Timberwolves, Minneapolis (USA)",Ant Man,,,,,
Competed in Olympic Games,Male,Carson•Tyler,Carson•Tyler,"9 June 2004 in Moultrie, Georgia (USA)",,United States,151752,,Colquitt County High School,,,,,,
Competed in Olympic Games,Male,Walker Dwain•Zimmerman,Walker•Zimmerman,"19 May 1993 in Lawrenceville, Georgia (USA)",,United States,152458,190 cm / 87 kg,"Nashville SC, Nashville (USA)",,,,,,
Competed in Olympic Games,Male,Caleb Ryan•Wiley,Caleb•Wiley,"22 December 2004 in Atlanta, Georgia (USA)",,United States,152438,180 cm / 73 kg,"Atlanta United, Atlanta (USA)",,,,,,
Competed in Olympic Games • Non-starter,Female,Emily Ann•Sonnett,Emily•Sonnett,"25 November 1993 in Marietta, Georgia (USA)",,United States,1006304,170 cm / 60 kg,"Portland Thorns FC, Portland (USA) / Washington Spirit, Germantown (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,Croix Collette•Bethune,Croix•Bethune,"14 March 2001 in Alpharetta, Georgia (USA)",,United States,152427,157 cm / 52 kg,"Washington Spirit, Germantown (USA)",,,,,,
Competed in Olympic Games,Male,"William ""Will""•Hinton",Will•Hinton,"4 January 1996 in Dacula, Georgia (USA)",,United States,154242,,,,,,,,
Competed in Olympic Games,Female,Katelyn Morgan•Abeln,Katelyn•Abeln,"9 April 2001 in Douglasville, Georgia (USA)",,United States,154236,,The Ohio State University,,,,,,
Competed in Olympic Games,Female,Emma•Hunt,Emma•Hunt,"1 April 2003 in Woodstock, Georgia (USA)",,United States,151366,,Kennesaw State University,,,,,,
Competed in Olympic Games,Male,"Christopher ""Chris""•Eubanks",Chris•Eubanks,"5 May 1996 in Atlanta, Georgia (USA)",,United States,154967,201 cm / 82 kg,,,,,,,
Competed in Olympic Games,Male,Hampton Miller•Morris,Hampton•Morris,"17 February 2004 in Marietta, Georgia (USA)",,United States,155590,,,,,,,,
